Nombre_d_etablissements,Activité,CDC
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,BATIMENT,COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS SUD
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS SUD
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS SUD
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,CDC ILE D OLERON
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDA ROCHEFORT OCEAN
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,AGGLOMERATION ROYAN ATLANTIQUE
1,BATIMENT,CDC AUNIS SUD
1,BATIMENT,CDC DU BASSIN DE MARENNES
1,BATIMENT,CDC AUNIS SUD
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS SUD
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS SUD
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC DU BASSIN DE MARENNES
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS SUD
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC DU BASSIN DE MARENNES
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC DU BASSIN DE MARENNES
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS SUD
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC DU BASSIN DE MARENNES
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC DU BASSIN DE MARENNES
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS SUD
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS SUD
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS SUD
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC DU BASSIN DE MARENNES
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS SUD
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS SUD
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS SUD
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS SUD
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC DU BASSIN DE MARENNES
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC DU BASSIN DE MARENNES
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC DU BASSIN DE MARENNES
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS SUD
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS SUD
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDA ROCHEFORT OCEAN
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",AGGLOMERATION ROYAN ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE D OLERON
